GRID_CODE,NDVI,RDVI,SR,MSR,OSAVI,MSAVI,MTVI1,MTVI2,MCARI,MCARI1,MCARI2,EVI,LIC1,VOG,VOG2,VOG3,GM1,GM2,TCARI,T_O,CI,TVI,SRPI,NPQI,NPCI,CTR1,CAR,DCABXC,DNCABXC,SIPI,CRI550,CRI700,CRI550M,CRI700M,RCRI550,RCRI700,PSRI,LIC3,PRI,PRI515,PRIM1,PRIM2,PRIM3,PRIM4,PRIN,PRI_CI,B,G,R,BGI1,BGI2,BF1,BF2,BF3,BF4,BF5,BRI1,BRI2,RGI,RARS,LIC2,HI,CUR,PSSRA,PSSRB,PSSRC,PSNDC,FLD2,TC,CWSIv,Cab,Car,Ant,LAI,LIDFa,Fi,PLOT,ZONE,X,Y,Res_qPCR,DS_FEB_2016,qPCR,Sympt_FEB_17,Class_FEB_17,SEV,SEV_A,Year
1774,0.707781004,0.439585701,5.844182036,1.417474309,0.58031555,0.452769982,0.384172303,0.397128538,0.033387762,0.480215379,0.397128538,0.466456576,0.697052381,1.64599896,-0.174992387,-0.193035603,5.964290775,3.536388515,0.055412516,0.095486872,2.583734496,14.49922679,0.453392645,-0.002252296,0.376090629,2.811091428,0.719840165,3.407496899,51.19488395,0.777592043,8.538257076,16.58174214,6.963509064,15.00699413,21.78707685,24.43732394,0.088052587,0.102181083,0.078041972,-0.085949461,-0.109880225,0.091981333,0.113225104,-0.321516374,0.11722641,0.216773058,0.911825295,0.897966995,1.514464895,0.538212899,0.55190076,1.023731878,1.021309352,1.021748416,1.004852801,0.97519869,0.41177754,0.42224989,1.30704773,7.974409556,0.409788916,-0.322689333,1.023430304,5.60180134,5.897298088,11.25141351,0.836753531,2.566282121,32.54068966,0.526099115,43.56367166,8.0698049,6.039852136,1.860700946,49.63068401,0.066059785,3,B,18.10782839,40.41688289,neg,0,0,0,TN,0,0,2016
1775,0.708962631,0.427588585,5.87196977,1.423214759,0.571164318,0.434448864,0.365055242,0.383589851,0.033924777,0.456319053,0.383589851,0.450657289,0.697475437,1.620443787,-0.165079686,-0.181820277,5.88038821,3.528250568,0.055559469,0.097274055,2.536087231,13.91314757,0.450288689,-0.000439358,0.379035785,2.850098904,0.699997225,3.425624383,51.04609385,0.779788928,10.07088914,18.25191068,8.251869121,16.43289065,24.16911704,26.71088971,0.088777253,0.098849642,0.08214772,-0.095712312,-0.122251682,0.092908344,0.107342796,-0.315294976,0.124795208,0.226222813,0.910508102,0.923687193,1.539470958,0.539410836,0.524926111,1.046155319,1.058057572,1.057334972,1.04991431,1.027593835,0.423806272,0.412425861,1.272776906,8.200573096,0.403657964,-0.320232002,1.021374249,5.611033438,5.900988883,11.5930606,0.841182373,2.353392723,32.3876,0.507339967,44.80420061,7.952057442,5.812770524,1.851186519,52.97871617,0.056713941,3,B,18.1077277,40.41684722,pos,1,1,1,TP,1,1,2016
1777,0.675940801,0.397342074,5.171711862,1.274139807,0.535936968,0.394259674,0.333424017,0.347393313,0.033697034,0.416780021,0.347393313,0.412048684,0.668008185,1.565823378,-0.143722155,-0.157018858,4.956227137,3.177982343,0.057842694,0.107928167,2.351258285,12.65905142,0.485265702,-0.024808261,0.346560415,2.706644039,0.722691364,3.223647514,44.63595728,0.749754074,7.909628687,14.53939738,6.458043816,13.08781251,21.07006263,22.97799907,0.085463342,0.119839513,0.076300707,-0.085726288,-0.109684136,0.082351566,0.076044208,-0.304439172,0.127387982,0.180595734,0.901771675,0.966575595,1.507424421,0.513348671,0.547963113,1.035765653,1.016591041,0.993356529,0.965847235,0.936830708,0.426800301,0.455578898,1.202784228,6.645618739,0.44189214,-0.284805109,1.031603554,5.024244902,5.102433951,9.253301317,0.804940873,2.209333879,31.98333333,0.45780234,41.15741637,7.489982378,4.716299293,2.521151271,59.95095617,0.050389757,3,B,18.10753628,40.41678877,neg,0,0,0,TN,0,0,2016
1779,0.736825255,0.444507365,6.59951341,1.568951812,0.593704663,0.456025251,0.387562011,0.415164791,0.035450718,0.484452514,0.415164791,0.472585898,0.728623208,1.672081559,-0.187003154,-0.20710152,5.915234048,3.812964238,0.057909811,0.097539761,2.696474161,14.48085759,0.48368569,-0.015040426,0.347994399,2.764399469,0.705469027,3.290885419,56.88048002,0.796522187,10.19684854,17.48036351,8.27631984,15.55983481,24.23780451,26.53117411,0.07002642,0.09739529,0.075725807,-0.0982571,-0.125515869,0.072234836,0.055952272,-0.296018427,0.107776327,0.234144609,0.902616192,1.018901905,1.580671327,0.505002695,0.515753832,1.044173572,1.042541233,1.02678272,1.005781217,0.979154518,0.435522497,0.444794452,1.159532971,8.215242722,0.433019119,-0.278822553,1.031728488,6.369826968,6.389702954,11.91825519,0.84518033,2.651867716,30.90847826,0.326092817,45.47459334,8.020952121,5.364328316,2.12339199,53.79625442,0.069816993,3,B,18.10735383,40.41672577,pos,0,1,0,FN,1,1,2016
1781,0.688818065,0.423869702,5.427108318,1.329615487,0.561693091,0.432031575,0.367520876,0.377230524,0.032953724,0.459401095,0.377230524,0.439323123,0.679678868,1.592377073,-0.1612379,-0.176647214,5.44277802,3.329832392,0.056264881,0.100170149,2.449918859,13.80745098,0.417710143,-0.037507035,0.410725605,3.140282873,0.701899984,3.272971045,46.21127877,0.768841495,8.836464316,16.06039122,7.224317793,14.4482447,21.57108979,23.85129658,0.09494429,0.102485635,0.081817596,-0.094696685,-0.120833188,0.090969002,0.109153559,-0.316540338,0.129467811,0.209568919,0.885903344,0.91212484,1.49091379,0.468850986,0.514618359,1.058861478,1.022854942,0.989204935,0.953378132,0.911065409,0.368154526,0.404092311,1.273516832,7.483116697,0.38615793,-0.311833954,1.02659594,5.243734187,5.489902788,10.83677357,0.831035038,2.921850684,31.47851852,0.395943844,44.7377833,7.749772052,5.625316233,1.657081889,52.05429656,0.081669245,3,B,18.10715544,40.4166658,pos,0,1,0,FN,0,0,2016
1782,0.72495188,0.448091214,6.27145491,1.504287306,0.592715576,0.463240444,0.403164731,0.422706797,0.036822925,0.503955913,0.422706797,0.474498031,0.717635923,1.645515569,-0.175789394,-0.194154838,5.430311184,3.685332429,0.062537007,0.105509303,2.623404775,14.98305893,0.491379037,-0.053217952,0.341040708,2.797860509,0.722783245,2.970735228,48.88144676,0.784263184,8.42804406,14.23679946,6.837537785,12.64629319,20.6178159,22.50950428,0.066192322,0.106298167,0.066025318,-0.09590576,-0.122404637,0.054149929,0.032893906,-0.293781728,0.094974468,0.195502421,0.899904428,1.052904922,1.551447932,0.44709144,0.528114157,1.022948077,0.979622321,0.929227923,0.88507927,0.846581054,0.402516096,0.475460789,1.110741767,7.394626308,0.454779712,-0.252207557,1.032363874,6.083053976,6.054413224,10.648854,0.828309291,3.105764939,31.05178571,0.343653283,43.49891968,7.885955408,5.140523935,2.078373711,51.98357064,0.089743081,3,B,18.10702982,40.41663089,pos,1,1,1,TP,0,0,2016
1784,0.739998137,0.454791738,6.692252578,1.586938843,0.602976784,0.471427214,0.404558271,0.430060912,0.031751252,0.505697839,0.430060912,0.486424161,0.732998974,1.705929275,-0.201618225,-0.224071534,5.906965087,3.981258664,0.054849361,0.090964299,2.807858572,14.97935856,0.481573268,-0.043353539,0.349916364,2.786495443,0.707519248,3.295147276,56.49902765,0.798624342,9.648266788,16.11305642,7.920638202,14.38542784,23.07072966,25.15971504,0.065957538,0.098521923,0.076205926,-0.09634152,-0.122726629,0.070295502,0.052394058,-0.293840021,0.109969244,0.251936632,0.893983993,1.026977512,1.52371921,0.493603386,0.520141105,1.091206863,1.065257176,1.020915375,0.983976819,0.94897977,0.437254534,0.460762756,1.128869679,8.128238114,0.444374833,-0.258938892,1.02915499,6.490607932,6.49237076,11.79808382,0.843726606,3.337523147,31.40413793,0.386829469,44.04122107,8.079592441,5.373237536,2.225194334,52.65058641,0.099917266,3,B,18.10687429,40.41657927,pos,2,1,1,TP,1,1,2016
1785,0.719547293,0.437000904,6.131327124,1.476151676,0.582148069,0.447141707,0.376848482,0.397389071,0.026160542,0.471060603,0.397389071,0.459214563,0.711730683,1.702297258,-0.200538939,-0.222310972,5.890684355,3.788990543,0.046786498,0.080368725,2.764363918,13.83276005,0.452573407,-0.021395396,0.376866732,2.8160636,0.700721246,3.71515937,57.93529561,0.788300466,9.71771555,17.10383504,8.085974312,15.4720938,23.99354292,26.28629528,0.081477949,0.101090079,0.084508319,-0.092844039,-0.117555394,0.090767385,0.099725107,-0.309745962,0.133187406,0.264735099,0.892015468,0.933924434,1.451957716,0.503980717,0.528882998,1.041802786,1.027818711,1.007207971,0.984896946,0.952915331,0.408869595,0.429072323,1.2326197,8.003479319,0.415139468,-0.28365389,1.025355042,5.937956553,6.152453423,11.77318467,0.843421977,3.475427423,30.85,0.318927066,47.2939472,7.830487387,5.441771813,2.069722432,55.48049867,0.105971264,3,B,18.10678855,40.41655195,pos  ,1,1,1,TP,1,1,2016
1786,0.725510948,0.431896722,6.286265095,1.507242528,0.579812962,0.438309498,0.369575973,0.395392387,0.029589177,0.461969966,0.395392387,0.45523437,0.718136479,1.678793033,-0.194040483,-0.214749755,5.745315351,3.779658842,0.051284306,0.08844974,2.712828508,13.68517058,0.478609058,-0.015903739,0.352622581,2.713823985,0.700653506,3.535517211,58.39108478,0.789477327,10.06987518,17.16597636,8.310928931,15.4070301,24.61004185,26.73148602,0.074214644,0.10219117,0.082786064,-0.094611107,-0.120228348,0.081876375,0.072061645,-0.297491366,0.127206413,0.254820532,0.901033056,0.99130444,1.506844098,0.513300588,0.522794056,1.051579923,1.046731104,1.030917695,1.010903983,0.981840904,0.438556156,0.446667229,1.170432978,7.910282066,0.433825728,-0.271951112,1.029270198,6.095632635,6.149857491,11.5071482,0.840091445,3.07676391,30.79264151,0.311898528,46.67001044,7.884434879,5.001239461,2.238603109,57.33554926,0.088469936,3,B,18.1067068,40.41653145,pos,2,1,1,TP,2,1,2016
1787,0.725001842,0.434916586,6.272775988,1.504551055,0.582162621,0.443069552,0.373880247,0.398298115,0.029097084,0.467350309,0.398298115,0.457460833,0.716284612,1.689395881,-0.194160334,-0.214965163,5.800149996,3.783613063,0.050635693,0.086978605,2.728619873,13.7994583,0.456200699,-0.025263304,0.373437055,2.844668174,0.697797344,3.569635969,58.3867888,0.790855963,10.13070074,17.32627319,8.303094274,15.49866672,24.55437314,26.73527043,0.077876771,0.099138505,0.082166032,-0.09725322,-0.123746411,0.080040369,0.076999455,-0.300549936,0.126207668,0.255244733,0.893205362,0.976490663,1.496926937,0.500750135,0.514138751,1.073254899,1.058024457,1.033665121,1.008505977,0.97395914,0.42136529,0.432631383,1.18839911,7.977542005,0.417811396,-0.274244613,1.024601291,6.049318023,6.178386414,11.80204011,0.8437749,3.457575387,30.99571429,0.336782458,47.07020374,7.852987082,5.11500745,2.137478209,56.4447463,0.105187559,3,B,18.10661807,40.41650413,pos,2,1,1,TP,1,1,2016
1788,0.708323372,0.450043843,5.856908674,1.420105096,0.588432702,0.468213691,0.418250857,0.42699642,0.036446417,0.522813571,0.42699642,0.479343204,0.702608322,1.63546752,-0.182520803,-0.200732534,4.952329311,3.538149297,0.065419139,0.111175226,2.583975945,15.36470026,0.530217002,-0.060695902,0.307004169,2.566488517,0.741180984,2.752145772,43.18101254,0.76680208,6.708382315,11.23845105,5.444884585,9.974953322,17.2032751,18.73643739,0.06355416,0.123684906,0.060890488,-0.088556719,-0.112949373,0.046502123,0.019393877,-0.291852075,0.090279475,0.172469516,0.9095034,1.070710959,1.498668604,0.437277806,0.553549819,0.980154048,0.91455087,0.863164406,0.823622547,0.789952035,0.40482358,0.512466025,1.080168815,6.524792876,0.491515903,-0.228831955,1.03509668,5.72513776,5.616826605,9.414626022,0.807962379,3.83191032,30.69230769,0.299603923,43.4243585,7.976796025,4.859552608,2.073575867,50.99522592,0.121620863,3,B,18.10652734,40.41647604,pos,2,1,1,TP,1,1,2016
1790,0.717536355,0.447190766,6.080557223,1.46587859,0.589507188,0.462863344,0.410825434,0.42661129,0.038031856,0.513531792,0.42661129,0.478602961,0.711915187,1.631134957,-0.174479871,-0.192294017,4.997246544,3.613506774,0.066754344,0.11323754,2.589985,15.22455347,0.534763286,-0.055260944,0.303132554,2.567451484,0.727366507,2.734140917,43.47937412,0.774050247,7.694439194,12.23810637,6.225944613,10.76961179,18.72961583,20.21763773,0.060744652,0.117698875,0.063281947,-0.095503811,-0.122127151,0.046143161,0.007066565,-0.284088369,0.092108214,0.18324341,0.907899035,1.110930111,1.536344611,0.452637555,0.532309847,1.02531939,0.968016959,0.91895499,0.881744817,0.850327225,0.432737992,0.508907606,1.045985245,6.798173443,0.490774637,-0.224797352,1.036587376,5.942399981,5.765805419,9.743444654,0.813839968,3.73965421,30.03,0.218446721,43.00454792,7.962658307,4.49546737,2.130942854,52.48950113,0.11757082,3,B,18.10637281,40.41642822,pos,2,1,1,TP,1,1,2016
1791,0.71087353,0.443494655,5.917388089,1.432568208,0.584383906,0.458199555,0.397972526,0.411205687,0.03155887,0.497465657,0.411205687,0.469424446,0.704354887,1.664418356,-0.184217702,-0.203738839,5.408839287,3.645077413,0.056395265,0.096503795,2.662349978,14.77839331,0.464904996,-0.032666364,0.365276251,2.80854908,0.711362709,3.149988784,49.43927729,0.77863177,8.281785299,14.10726964,6.77200029,12.59748463,20.30386416,22.20908332,0.07555995,0.10646977,0.077442752,-0.092423768,-0.117915727,0.071012076,0.065167013,-0.298627847,0.118288135,0.22783716,0.886631725,0.994841472,1.4762204,0.469295679,0.524276205,1.034463373,1.008620511,0.978352808,0.938109194,0.89513061,0.405839912,0.453386252,1.156356644,7.332770958,0.43261479,-0.263046533,1.030255646,5.764867436,5.8299294,10.63224631,0.828064163,3.723042109,30.291,0.25042888,45.3543512,8.023299025,5.243519306,1.886544341,51.41595016,0.116841549,3,B,18.10628308,40.41640165,neg ,0,0,0,TN,0,0,2016
1792,0.709850857,0.424763338,5.893006751,1.427551596,0.569117694,0.429976218,0.364091492,0.384342909,0.028157439,0.455114366,0.384342909,0.447757586,0.703072037,1.651361315,-0.184095652,-0.202989026,5.405267996,3.596017867,0.050399223,0.088556767,2.626492116,13.28278417,0.477904154,-0.021940372,0.353267731,2.699009807,0.705636065,3.498513623,56.47051798,0.776805463,9.023652394,15.62328121,7.450576263,14.05020508,22.86562261,24.83207016,0.07905557,0.110888526,0.086319451,-0.087568162,-0.111398942,0.086094101,0.078912725,-0.297251762,0.138469941,0.250217074,0.903319813,0.976361727,1.467594709,0.522252217,0.537148827,1.063695612,1.061734365,1.038473014,1.004984876,0.972267258,0.443247106,0.455890191,1.178241685,7.295294088,0.441048534,-0.269986944,1.029426445,5.735640463,5.773203238,10.69249777,0.828950149,3.424756198,30.71348837,0.30219934,45.64741071,7.850437605,4.854768358,2.325206849,58.41466176,0.103746797,3,B,18.10621429,40.41637964,neg ,1,0,1,FP,0,0,2016
1793,0.703522376,0.416938235,5.745871649,1.397054786,0.560673369,0.419073123,0.354197005,0.37411407,0.026045019,0.442746257,0.37411407,0.436574546,0.696910956,1.664683649,-0.185642712,-0.204541203,5.219522027,3.553798659,0.047977495,0.085571204,2.626049245,12.81447596,0.492173982,-0.029087624,0.340326278,2.591009669,0.729713117,3.577886222,54.70823329,0.770797,8.05365462,14.30794738,6.707039753,12.96133251,21.95303521,23.77157256,0.075472858,0.116949464,0.076440299,-0.080785764,-0.102449893,0.077838742,0.071071863,-0.302201127,0.12737035,0.218997064,0.880246275,0.980041338,1.43940269,0.51368118,0.545977167,1.048595713,1.023785606,0.996672079,0.97120845,0.940847367,0.443706441,0.471603,1.157705033,6.837018022,0.456860152,-0.253488991,1.025380909,5.598720867,5.653001529,10.05744538,0.819126396,3.169168192,30.71363636,0.302217474,42.77894735,7.67426535,4.753960543,2.895630784,60.38740858,0.092526484,3,B,18.10614749,40.41634624,neg ,0,0,0,TN,0,0,2016
1794,0.713846316,0.427483408,5.989251266,1.447294683,0.572593328,0.433474228,0.367878906,0.389238917,0.025862107,0.459848633,0.389238917,0.452249381,0.708361282,1.697065742,-0.204720225,-0.226265421,5.402957479,3.716828193,0.047796522,0.083473767,2.731500613,13.37837884,0.505545647,-0.028583778,0.328422027,2.534555517,0.724264662,3.572786184,56.98189109,0.776974655,8.195075217,14.33526113,6.770634768,12.91082069,21.97380916,23.81399329,0.070929135,0.116068531,0.0776191,-0.08332997,-0.105921663,0.077008832,0.063912787,-0.29762403,0.126098785,0.236677816,0.899413491,0.990556777,1.439920241,0.524767632,0.556002486,1.053247461,1.033065556,1.005652745,0.976471147,0.943822457,0.457659419,0.484899904,1.146633525,7.081221948,0.468687088,-0.24636242,1.029040156,5.857799988,5.820266375,10.2883122,0.822825595,3.56606944,30.72880952,0.304076748,45.19497643,7.866157981,4.78867134,2.584254456,58.97069285,0.109950448,3,B,18.10607471,40.41632423,pos,2,1,1,TP,0,0,2016
1795,0.670660953,0.401754551,5.072769142,1.252280876,0.538062775,0.401915922,0.342444106,0.352413598,0.025779698,0.428055132,0.352413598,0.418220757,0.663733263,1.601885643,-0.173824211,-0.190131637,4.758818345,3.246059512,0.048898416,0.090878646,2.465118254,12.46765444,0.492881132,-0.032459913,0.33969139,2.567003605,0.737829195,3.399007026,46.9884964,0.744475188,6.729277846,12.3603252,5.583369942,11.21441729,19.30008463,20.93505614,0.085187018,0.132302835,0.076774053,-0.074955183,-0.09522733,0.083595829,0.079892016,-0.305852841,0.136445249,0.192879128,0.893710071,0.955328197,1.400539126,0.509384472,0.568715628,1.020097346,0.993689458,0.962965651,0.9304447,0.895675179,0.428995843,0.478963639,1.187387896,6.110048051,0.461065384,-0.256364319,1.026145471,4.947659342,4.992088987,8.815455606,0.796239718,3.484308047,30.67114286,0.297010447,41.96250546,7.542883537,4.588468843,2.895161498,61.07568617,0.106361123,3,B,18.10594212,40.416284,pos,2,1,1,TP,1,1,2016
1797,0.683219813,0.426865717,5.313526177,1.305108713,0.562128785,0.437299377,0.384526538,0.390130374,0.030386054,0.480658173,0.390130374,0.45036715,0.67698516,1.609713082,-0.171824608,-0.1883025,4.767226117,3.353263582,0.057063638,0.10151346,2.493473888,14.07552877,0.508439043,-0.064690923,0.325873929,2.596153121,0.746031277,2.973876118,42.41111815,0.750047094,6.150769389,10.92418763,5.087512559,9.860930805,17.07631038,18.60920567,0.073067908,0.130947602,0.069304543,-0.076925774,-0.098021503,0.068974914,0.053258153,-0.299526861,0.113636898,0.181573806,0.899753394,1.004969773,1.428732944,0.470032507,0.572698934,1.027038617,0.966589045,0.907749297,0.862741786,0.820732289,0.416857358,0.507909051,1.127561978,6.146363674,0.483177429,-0.24241929,1.02731009,5.191665997,5.154098586,8.651473627,0.792777758,3.689341951,31.37384615,0.383117605,45.65446294,7.6908383,4.796226201,1.970075507,55.3585158,0.115362112,3,B,18.10580154,40.41624529,neg ,1,0,1,FP,0,0,2016
1798,0.546334077,0.339032282,3.408530372,0.846220564,0.447724922,0.333400565,0.279912012,0.265488801,0.025284199,0.349890015,0.265488801,0.338672908,0.541447423,1.399940597,-0.109973338,-0.117351727,3.724053604,2.349382832,0.049517186,0.110597342,1.918746849,10.38473122,0.454863969,-0.046209616,0.374698971,2.738122331,0.750684993,2.973031107,28.38701686,0.659380437,4.0916987,9.177788239,3.4335012,8.519590739,13.90957806,15.37156515,0.133573184,0.17219284,0.086244948,-0.056863432,-0.072428476,0.117283905,0.142586614,-0.32786877,0.193153861,0.127761439,0.878296595,0.830858535,1.317010441,0.493837425,0.609503141,0.972192837,0.932358912,0.889614716,0.8508617,0.810229501,0.370295737,0.45702574,1.333629789,4.584332132,0.435200852,-0.310653326,1.027228054,3.361550017,3.433234041,6.300648978,0.726051752,3.063934023,31.59,0.409604451,37.39485764,7.470687236,4.639273449,2.994903808,63.87883743,0.087906704,3,B,18.10570982,40.41621493,neg ,0,0,0,TN,0,0,2016
1799,0.727711509,0.445373226,6.345150694,1.518958256,0.591486263,0.458719762,0.39840331,0.420776596,0.029474943,0.498004137,0.420776596,0.478084961,0.722643751,1.705712019,-0.201342321,-0.223460947,5.283661222,3.85472118,0.054308924,0.091817727,2.781997598,14.45534502,0.538456493,-0.046368951,0.300004264,2.462012731,0.735781818,3.194180926,54.48847233,0.782791063,7.840776864,12.77838298,6.421496106,11.35910223,20.31736311,21.88073819,0.058650487,0.116656676,0.065135939,-0.087954667,-0.112034462,0.051217398,0.021582057,-0.288974766,0.099339276,0.207936156,0.899837427,1.074072474,1.472229719,0.497050426,0.550133869,1.053067347,1.015441343,0.970507725,0.937141768,0.903508136,0.466784643,0.516635793,1.064838859,6.988748829,0.498093948,-0.215528643,1.03227277,6.210942633,6.080471463,10.07706657,0.819446783,3.686688572,31.09708333,0.349203918,46.7877566,7.71414797,4.767830191,2.346676746,56.01795901,0.115245628,3,B,18.10563804,40.41619064,pos,2,1,1,TP,1,1,2016
1801,0.692809746,0.410420763,5.510623212,1.347471664,0.551993872,0.411031598,0.351603961,0.368864108,0.026663103,0.439504952,0.368864108,0.434571697,0.687174187,1.643264403,-0.184527283,-0.20294507,4.885561026,3.480909631,0.050307501,0.091137789,2.583252725,12.88504173,0.544268677,-0.034783572,0.295111421,2.361835166,0.744233195,3.362665328,49.91390821,0.755306428,6.953118507,12.19405079,5.796751487,11.03768377,19.84841045,21.38180746,0.067451101,0.132406981,0.069178424,-0.078251027,-0.099254606,0.066882182,0.046029243,-0.296463767,0.11800005,0.191566975,0.899924201,1.017741435,1.428430617,0.538971411,0.578183045,1.045052147,1.021419136,0.98638502,0.961058833,0.932181281,0.484297994,0.519531988,1.112892099,6.294732098,0.503921276,-0.22813553,1.028612594,5.393334306,5.323021818,8.86533413,0.797269918,3.161658957,31.85190476,0.441697476,41.73403421,7.623867084,4.571894617,3.110726312,60.71211996,0.092196828,3,B,18.10548351,40.41613599,pos,1,1,1,TP,0,0,2016
1802,0.660140139,0.394244164,4.884778484,1.210153498,0.528621583,0.392559591,0.332381879,0.340438978,0.023096644,0.415477349,0.340438978,0.409125563,0.653221507,1.622566625,-0.183351367,-0.201174195,4.832163877,3.287520061,0.044897556,0.084933262,2.517652039,12.52639621,0.499627978,-0.023932678,0.333664101,2.483757709,0.746101763,3.516177516,46.80132926,0.736148745,6.106394947,11.78046885,5.093584576,10.76765848,18.64722216,20.31251,0.085042752,0.13550068,0.078828479,-0.067352149,-0.085626933,0.093789088,0.090822826,-0.308908738,0.146346071,0.199826823,0.887898083,0.929530321,1.366270853,0.522990582,0.587450884,0.981050264,0.977369776,0.949608724,0.920463622,0.890271162,0.432712956,0.486046246,1.208631668,6.072125863,0.470103267,-0.257671887,1.023168406,4.767370353,4.82227685,8.382262889,0.78683181,3.28681604,31.77428571,0.43218627,42.64973574,7.613121796,4.796255321,2.83506846,60.89975927,0.097691224,3,B,18.10538082,40.41611094,neg ,0,0,0,TN,0,0,2016
1803,0.614154127,0.376749901,4.183416852,1.045340278,0.499881373,0.375080976,0.329284773,0.324516061,0.027812338,0.411605966,0.324516061,0.387804601,0.608756706,1.529155145,-0.140259544,-0.15203288,4.017124802,2.862129779,0.055225283,0.110476777,2.229008086,12.50818814,0.520919739,-0.053343717,0.314993783,2.435199734,0.762633904,2.861872943,30.72140132,0.695426282,4.583733671,8.671133946,3.828942319,7.916342593,14.51637246,15.74796194,0.085096617,0.159669689,0.071258312,-0.064021611,-0.081518464,0.083214468,0.067060414,-0.303773828,0.139083038,0.146046664,0.877746828,0.968907262,1.359903881,0.472768806,0.596769714,0.969031948,0.908899321,0.864315959,0.826912449,0.792213135,0.411099711,0.518925644,1.150010066,5.009902492,0.497150226,-0.241754875,1.026337783,4.111908703,4.056109031,6.756103241,0.742138554,3.359006019,32.03933333,0.464664412,39.40441563,7.373268237,4.257376025,2.696751243,61.11933419,0.100860364,3,B,18.10527414,40.41608437,neg ,0,0,0,TN,0,0,2016
1804,0.591777766,0.374886675,3.899292186,0.97466255,0.490788769,0.376183539,0.320381015,0.307125785,0.02074866,0.400476269,0.307125785,0.384347748,0.589388869,1.513193981,-0.14024623,-0.151629178,4.226419106,2.726508063,0.041852643,0.085276285,2.182464395,11.79171335,0.452129447,-0.039884018,0.377287682,2.716976011,0.741310546,3.188994587,34.70013784,0.695408028,4.302467252,9.516424401,3.655861575,8.869818724,14.43030687,16.0500018,0.114483124,0.152613335,0.095293307,-0.054031816,-0.068614952,0.132697017,0.145206686,-0.321044365,0.19734245,0.182096217,0.85693808,0.83095232,1.28807716,0.521320188,0.598144505,1.011108429,0.99295599,0.9511117,0.908280225,0.87156228,0.395200574,0.453439281,1.319128116,5.165246872,0.43510864,-0.298885396,1.028975741,3.870788562,3.885644054,7.210353211,0.756405121,3.186098018,33.11,0.5958607,42.01656798,7.883696045,4.997993654,1.953112495,59.43599613,0.093269703,3,B,18.10517644,40.4160578,neg,0,0,0,TN,0,0,2016
1805,0.571128689,0.333229753,3.663403565,0.914001976,0.450685743,0.320111275,0.258529765,0.255312245,0.021005213,0.323162206,0.255312245,0.330420409,0.561358358,1.459100264,-0.135211293,-0.144634167,4.003314583,2.462415236,0.040641188,0.090176335,2.036619362,9.302819229,0.446784771,-0.036431116,0.382375623,2.741323233,0.737529723,3.683714865,38.16565224,0.677275174,5.447442462,11.94338026,4.57956046,11.07549826,18.0248187,19.67965035,0.138749203,0.165508227,0.088809317,-0.063096601,-0.08044795,0.117434215,0.156357453,-0.332880791,0.20195761,0.146100682,0.893095243,0.811701047,1.319637155,0.527386984,0.606414016,0.999263411,0.964145543,0.93096879,0.898825803,0.86968139,0.379807707,0.436720518,1.388563146,4.983468115,0.422559862,-0.315467992,1.020492373,3.559530626,3.799139996,7.107965689,0.753329001,2.912633886,31.97153846,0.456357031,44.05109228,7.378709364,4.570335168,4.29818956,65.75084944,0.081264628,3,B,18.10509668,40.41602744,neg ,0,0,0,TN,0,0,2016
1808,0.691853077,0.382445641,5.490410415,1.343162481,0.52674197,0.367993768,0.308369007,0.333587253,0.039783516,0.385461258,0.333587253,0.406480987,0.68490143,1.518166345,-0.126359866,-0.137685751,4.81102885,3.103547499,0.062703092,0.119039484,2.266124723,11.59525405,0.62643415,0.013353123,0.229683968,2.142278244,0.780971286,3.205932638,48.24523053,0.746217614,7.35546584,14.51017469,5.895005876,13.04971472,22.3914713,24.20975425,0.064538019,0.138053445,0.050136613,-0.07329807,-0.094385875,0.060274466,0.024810814,-0.303028855,0.080263702,0.115402703,0.951432413,1.05362611,1.633300479,0.647049315,0.598995089,1.045609483,1.039423226,1.059916705,1.082018949,1.080224741,0.563994654,0.522108625,1.147261432,6.147644233,0.521242863,-0.269391947,1.047454023,5.347220166,5.176054416,8.540412185,0.790365452,2.83935952,32.44333333,0.514169362,39.49319245,7.361574341,4.441178296,3.916084032,62.45567182,0.078047883,3,B,18.10490227,40.41596596,neg ,0,0,0,TN,0,0,2016
1809,0.723111767,0.446417864,6.223131071,1.494620426,0.590792109,0.460955553,0.397105891,0.416101386,0.037422398,0.496382363,0.416101386,0.481764271,0.713751665,1.650657903,-0.175409359,-0.193863373,5.703228923,3.653744589,0.061638681,0.104332268,2.618318294,14.94958189,0.509294912,-0.008250416,0.325122071,2.587707324,0.732541486,3.099357336,49.25128552,0.78227631,8.307832066,15.09823247,6.712001135,13.50240154,20.9858249,23.22032407,0.070216241,0.106778339,0.063466895,-0.091806097,-0.117707763,0.064047201,0.053536615,-0.305324286,0.090811622,0.184172207,0.908189686,1.00295544,1.56554032,0.541182829,0.547366245,1.033489695,1.033361541,1.025303126,1.011052989,0.98870333,0.458415468,0.463653206,1.180550977,7.666736997,0.453403999,-0.278892835,1.029694762,5.986940199,6.084886942,10.79390279,0.830420851,2.577571403,30.89076923,0.323922805,42.78120716,7.905213483,5.822589192,2.133577458,51.03174083,0.066555385,3,B,18.10787392,40.41699333,pos,1,1,1,TP,1,1,2016
